Month,Day,Sunday %,Monday %,Tuesday %,Wednesday %,Thursday %,Friday %,Saturday %
March,1,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963
March,2,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415
March,3,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415
March,4,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963
March,5,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415
March,6,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963
March,7,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865
March,8,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963
March,9,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415
March,10,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415
March,11,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963
March,12,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415
March,13,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963
March,14,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865
March,15,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963
March,16,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415
March,17,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415
March,18,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963
March,19,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415
March,20,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963
March,21,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865
March,22,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963
March,23,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415
March,24,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415
March,25,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963
March,26,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415
March,27,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963
March,28,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963,14.864864864864865
March,29,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415,13.963963963963963
March,30,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415,14.414414414414415
March,31,14.414414414414415,13.963963963963963,14.864864864864865,13.963963963963963,14.414414414414415,13.963963963963963,14.414414414414415
